央视,#genre#
浙江卫视,http://118.249.23.5:8989/udp/239.76.253.182:9000
北京卫视,http://118.249.23.5:8989/udp/239.76.253.184:9000
天津卫视,http://118.249.23.5:8989/udp/239.76.253.185:9000
东方卫视,http://118.249.23.5:8989/udp/239.76.253.186:9000
深圳卫视,http://118.249.23.5:8989/udp/239.76.253.188:9000
湖北卫视,http://118.249.23.5:8989/udp/239.76.253.193:9000
山东卫视,http://118.249.23.5:8989/udp/239.76.253.195:9000
黑龙江卫视,http://118.249.23.5:8989/udp/239.76.253.200:9000
吉林卫视,http://118.249.23.5:8989/udp/239.76.253.201:9000
河南卫视,http://118.249.23.5:8989/udp/239.76.253.202:9000
海南卫视,http://118.249.23.5:8989/udp/239.76.253.203:9000
四川卫视,http://118.249.23.5:8989/udp/239.76.253.91:9000
重庆卫视,http://118.249.23.5:8989/udp/239.76.253.92:9000
广西卫视,http://118.249.23.5:8989/udp/239.76.254.54:9000
陕西卫视,http://118.249.23.5:8989/udp/239.76.254.76:9000
云南卫视,http://118.249.23.5:8989/udp/239.76.254.60:9000
青海卫视,http://118.249.23.5:8989/udp/239.76.254.132:9000
甘肃卫视,http://118.249.23.5:8989/udp/239.76.253.94:9000
湖南卫视F,http://118.249.23.5:8989/udp/239.76.252.115:9000
广东卫视,http://118.249.23.5:8989/udp/239.76.252.189:9000
东南卫视,http://118.249.23.5:8989/udp/239.76.252.190:9000
安徽卫视,http://118.249.23.5:8989/udp/239.76.252.196:9000
辽宁卫视,http://118.249.23.5:8989/udp/239.76.252.197:9000
河北卫视,http://118.249.23.5:8989/udp/239.76.252.199:9000
贵州卫视,http://118.249.23.5:8989/udp/239.76.252.198:9000
吉林卫视,http://117.89.53.76:3333/rtp/239.49.9.1:6000
江苏卫视,http://117.89.53.76:3333/rtp/239.49.1.16:6000
青海卫视,http://117.89.53.76:3333/rtp/239.49.1.31:6000
东方卫视,http://117.89.53.76:3333/rtp/239.49.1.32:6000
北京卫视,http://117.89.53.76:3333/rtp/239.49.1.33:6000
浙江卫视,http://117.89.53.76:3333/rtp/239.49.1.34:6000
辽宁卫视,http://117.89.53.76:3333/rtp/239.49.1.35:6000
安徽卫视,http://117.89.53.76:3333/rtp/239.49.1.36:6000
山东卫视,http://117.89.53.76:3333/rtp/239.49.1.37:6000
湖南卫视,http://117.89.53.76:3333/rtp/239.49.1.38:6000
广东卫视,http://117.89.53.76:3333/rtp/239.49.1.39:6000
广西卫视,http://117.89.53.76:3333/rtp/239.49.1.40:6000
海南卫视,http://117.89.53.76:3333/rtp/239.49.1.41:6000
重庆卫视,http://117.89.53.76:3333/rtp/239.49.1.42:6000
四川卫视,http://117.89.53.76:3333/rtp/239.49.1.43:6000
河南卫视,http://117.89.53.76:3333/rtp/239.49.1.44:6000
东南卫视,http://117.89.53.76:3333/rtp/239.49.1.45:6000
天津卫视,http://117.89.53.76:3333/rtp/239.49.1.46:6000
江西卫视,http://117.89.53.76:3333/rtp/239.49.1.47:6000
湖北卫视,http://117.89.53.76:3333/rtp/239.49.1.48:6000
吉林卫视,http://117.89.53.76:3333/rtp/239.49.1.49:6000
黑龙江卫视,http://117.89.53.76:3333/rtp/239.49.1.50:6000
山西卫视,http://117.89.53.76:3333/rtp/239.49.1.51:6000
贵州卫视,http://117.89.53.76:3333/rtp/239.49.1.52:6000
青海卫视,http://117.89.53.76:3333/rtp/239.49.1.53:6000
深圳卫视,http://117.89.53.76:3333/rtp/239.49.1.59:6000
西藏卫视,http://117.89.53.76:3333/rtp/239.49.1.139:6000
云南卫视,http://117.89.53.76:3333/rtp/239.49.1.235:6000
河北卫视,http://117.89.53.76:3333/rtp/239.49.1.236:6000
宁夏卫视,http://117.89.53.76:3333/rtp/239.49.1.237:6000
甘肃卫视,http://117.89.53.76:3333/rtp/239.49.1.238:6000
新疆卫视,http://117.89.53.76:3333/rtp/239.49.1.239:6000
内蒙古卫视,http://117.89.53.76:3333/rtp/239.49.1.240:6000
陕西卫视,http://117.89.53.76:3333/rtp/239.49.1.248:6000
南方卫视,http://117.89.53.76:3333/rtp/239.49.1.249:6000
江苏卫视,http://117.89.53.76:3333/rtp/239.49.8.138:6000
浙江卫视,http://117.89.53.76:3333/rtp/239.49.8.139:6000
东方卫视,http://117.89.53.76:3333/rtp/239.49.8.140:6000
北京卫视,http://117.89.53.76:3333/rtp/239.49.8.141:6000
湖南卫视,http://117.89.53.76:3333/rtp/239.49.8.142:6000
广东卫视,http://117.89.53.76:3333/rtp/239.49.8.143:6000
黑龙江卫视清,http://117.89.53.76:3333/rtp/239.49.8.144:6000
深圳卫视,http://117.89.53.76:3333/rtp/239.49.8.145:6000
山东卫视,http://117.89.53.76:3333/rtp/239.49.8.146:6000
湖北卫视,http://117.89.53.76:3333/rtp/239.49.8.147:6000
天津卫视,http://117.89.53.76:3333/rtp/239.49.8.148:6000
重庆卫视,http://117.89.53.76:3333/rtp/239.49.8.149:6000
辽宁卫视,http://117.89.53.76:3333/rtp/239.49.8.173:6000
贵州卫视,http://117.89.53.76:3333/rtp/239.49.8.174:6000
四川卫视,http://117.89.53.76:3333/rtp/239.49.8.184:6000
江西卫视,http://117.89.53.76:3333/rtp/239.49.8.185:6000
东南卫视,http://117.89.53.76:3333/rtp/239.49.8.186:6000
吉林卫视,http://117.89.53.76:3333/rtp/239.49.8.187:6000
河北卫视,http://117.89.53.76:3333/rtp/239.49.8.188:6000
河南卫视,http://117.89.53.76:3333/rtp/239.49.8.197:6000
安徽卫视,http://117.89.53.76:3333/rtp/239.49.8.204:6000
广西卫视,http://117.89.53.76:3333/rtp/239.49.8.209:6000
海南卫视,http://117.89.53.76:3333/rtp/239.49.8.212:6000
云南卫视,http://117.89.53.76:3333/rtp/239.49.8.227:6000
湖南卫视,http://123.145.52.109:8004/udp/225.0.4.75:7980
浙江卫视,http://123.145.52.109:8004/udp/225.0.4.81:7980
江苏卫视,http://123.145.52.109:8004/udp/225.0.4.79:7980
安徽卫视,http://123.145.52.109:8004/udp/225.0.4.133:7980
广东卫视,http://123.145.52.109:8004/udp/225.0.4.84:7980
北京卫视,http://123.145.52.109:8004/udp/225.0.4.78:7980
天津卫视,http://123.145.52.109:8004/udp/225.0.4.82:7980
辽宁卫视,http://123.145.52.109:8004/udp/225.0.4.98:7980
东方卫视,http://123.145.52.109:8004/udp/225.0.4.80:7980
河北卫视,http://123.145.52.109:8004/udp/225.0.4.174:7980
贵州卫视,http://123.145.52.109:8004/udp/225.0.4.175:7980
山东卫视,http://123.145.52.109:8004/udp/225.0.4.199:7980
东南卫视,http://123.145.52.109:8004/udp/225.0.4.200:7980
黑龙江卫视,http://123.145.52.109:8004/udp/225.0.4.201:7980
深圳卫视,http://123.145.52.109:8004/udp/225.0.4.202:7980
江西卫视,http://123.145.52.109:8004/udp/225.0.4.203:7980
四川卫视,http://123.145.52.109:8004/udp/225.0.4.204:7980
重庆卫视,http://123.145.52.109:8004/udp/225.0.4.187:7980
湖南卫视,http://123.145.52.109:8001/udp/225.0.4.75:7980
浙江卫视,http://123.145.52.109:8001/udp/225.0.4.81:7980
江苏卫视,http://123.145.52.109:8001/udp/225.0.4.79:7980
安徽卫视,http://123.145.52.109:8001/udp/225.0.4.133:7980
广东卫视,http://123.145.52.109:8001/udp/225.0.4.84:7980
北京卫视,http://123.145.52.109:8001/udp/225.0.4.78:7980
天津卫视,http://123.145.52.109:8001/udp/225.0.4.82:7980
辽宁卫视,http://123.145.52.109:8001/udp/225.0.4.98:7980
东方卫视,http://123.145.52.109:8001/udp/225.0.4.80:7980
河北卫视,http://123.145.52.109:8001/udp/225.0.4.174:7980
贵州卫视,http://123.145.52.109:8001/udp/225.0.4.175:7980
山东卫视,http://123.145.52.109:8001/udp/225.0.4.199:7980
东南卫视,http://123.145.52.109:8001/udp/225.0.4.200:7980
黑龙江卫视,http://123.145.52.109:8001/udp/225.0.4.201:7980
深圳卫视,http://123.145.52.109:8001/udp/225.0.4.202:7980
江西卫视,http://123.145.52.109:8001/udp/225.0.4.203:7980
四川卫视,http://123.145.52.109:8001/udp/225.0.4.204:7980
重庆卫视,http://123.145.52.109:8001/udp/225.0.4.187:7980
湖南卫视,http://123.145.52.109:8005/udp/225.0.4.75:7980
浙江卫视,http://123.145.52.109:8005/udp/225.0.4.81:7980
江苏卫视,http://123.145.52.109:8005/udp/225.0.4.79:7980
安徽卫视,http://123.145.52.109:8005/udp/225.0.4.133:7980
广东卫视,http://123.145.52.109:8005/udp/225.0.4.84:7980
北京卫视,http://123.145.52.109:8005/udp/225.0.4.78:7980
天津卫视,http://123.145.52.109:8005/udp/225.0.4.82:7980
辽宁卫视,http://123.145.52.109:8005/udp/225.0.4.98:7980
东方卫视,http://123.145.52.109:8005/udp/225.0.4.80:7980
河北卫视,http://123.145.52.109:8005/udp/225.0.4.174:7980
贵州卫视,http://123.145.52.109:8005/udp/225.0.4.175:7980
山东卫视,http://123.145.52.109:8005/udp/225.0.4.199:7980
东南卫视,http://123.145.52.109:8005/udp/225.0.4.200:7980
黑龙江卫视,http://123.145.52.109:8005/udp/225.0.4.201:7980
深圳卫视,http://123.145.52.109:8005/udp/225.0.4.202:7980
江西卫视,http://123.145.52.109:8005/udp/225.0.4.203:7980
四川卫视,http://123.145.52.109:8005/udp/225.0.4.204:7980
重庆卫视,http://123.145.52.109:8005/udp/225.0.4.187:7980
BRTV北京卫视,http://114.253.74.208:8686/rtp/239.3.1.241:8000
湖南卫视,http://114.253.74.208:8686/rtp/239.3.1.132:8012
东方卫视,http://114.253.74.208:8686/rtp/239.3.1.136:8032
浙江卫视,http://114.253.74.208:8686/rtp/239.3.1.137:8036
江苏卫视,http://114.253.74.208:8686/rtp/239.3.1.135:8028
深圳卫视,http://114.253.74.208:8686/rtp/239.3.1.134:8020
广东卫视,http://114.253.74.208:8686/rtp/239.3.1.142:8048
安徽卫视,http://114.253.74.208:8686/rtp/239.3.1.211:8064
天津卫视,http://114.253.74.208:8686/rtp/239.3.1.141:1234
重庆卫视,http://114.253.74.208:8686/rtp/239.3.1.122:8160
山东卫视,http://114.253.74.208:8686/rtp/239.3.1.209:8052
黑龙江卫视,http://114.253.74.208:8686/rtp/239.3.1.133:8016
河北卫视,http://114.253.74.208:8686/rtp/239.3.1.148:8072
辽宁卫视,http://114.253.74.208:8686/rtp/239.3.1.210:8056
湖北卫视,http://114.253.74.208:8686/rtp/239.3.1.138:8044
吉林卫视,http://114.253.74.208:8686/rtp/239.3.1.240:8172
贵州卫视,http://114.253.74.208:8686/rtp/239.3.1.149:8076
东南卫视,http://114.253.74.208:8686/rtp/239.3.1.156:8148
江西卫视,http://114.253.74.208:8686/rtp/239.3.1.123:8164
海南卫视,http://114.253.74.208:8686/rtp/239.3.1.45:8304
云南卫视,http://114.253.74.208:8686/rtp/239.3.1.26:8108
兵团卫视,http://114.253.74.208:8686/rtp/239.3.1.144:4120
厦门卫视,http://114.253.74.208:8686/rtp/239.3.1.143:4120
四川卫视,http://114.253.74.208:8686/rtp/239.3.1.29:8288
南方卫视,http://114.253.74.208:8686/rtp/239.3.1.161:8001
宁夏卫视,http://114.253.74.208:8686/rtp/239.3.1.46:8124
山西卫视,http://114.253.74.208:8686/rtp/239.3.1.42:8172
广西卫视,http://114.253.74.208:8686/rtp/239.3.1.39:8300
新疆卫视,http://114.253.74.208:8686/rtp/239.3.1.48:8160
河南卫视,http://114.253.74.208:8686/rtp/239.3.1.27:8128
甘肃卫视,http://114.253.74.208:8686/rtp/239.3.1.49:8188
西藏卫视,http://114.253.74.208:8686/rtp/239.3.1.47:8164
三沙卫视,http://114.253.74.208:8686/rtp/239.3.1.155:4120
陕西卫视,http://114.253.74.208:8686/rtp/239.3.1.41:8140
青海卫视,http://114.253.74.208:8686/rtp/239.3.1.44:8184
内蒙古卫视,http://114.253.74.208:8686/rtp/239.3.1.43:8176
地方,#genre#
广东珠江,http://61.140.113.125:808/hls/1/index.m3u8
广东体育,http://61.140.113.125:808/hls/22/index.m3u8
广东影视,http://61.140.113.125:808/hls/24/index.m3u8
广东公共,http://61.140.113.125:808/hls/102/index.m3u8
广州台,http://61.140.113.125:808/hls/104/index.m3u8
翡翠台,http://61.140.113.125:808/hls/105/index.m3u8
香港明珠,http://61.140.113.125:808/hls/106/index.m3u8
卡酷动漫,http://61.140.113.125:808/hls/107/index.m3u8
金鹰卡通,http://61.140.113.125:808/hls/109/index.m3u8
广东新闻,http://61.140.113.125:808/hls/113/index.m3u8
经济科教,http://61.140.113.125:808/hls/117/index.m3u8
广东少儿,http://61.140.113.125:808/hls/120/index.m3u8
嘉佳卡通,http://61.140.113.125:808/hls/121/index.m3u8
南方购物,http://61.140.113.125:808/hls/122/index.m3u8
广东移动,http://61.140.113.125:808/hls/123/index.m3u8
现代教育,http://61.140.113.125:808/hls/126/index.m3u8
山东教育,http://61.140.113.125:808/hls/205/index.m3u8
CGTN,http://61.140.113.125:808/hls/212/index.m3u8
深圳电视剧,http://61.140.113.125:808/hls/504/index.m3u8
高尔夫网球,http://61.140.113.125:808/hls/63/index.m3u8
中国交通,http://61.140.113.125:808/hls/76/index.m3u8
第一剧场,http://61.140.113.125:808/hls/77/index.m3u8
汽摩,http://61.140.113.125:808/hls/78/index.m3u8
广东公共(),http://61.140.113.125:808/hls/604/index.m3u8
广东体育(),http://61.140.113.125:808/hls/605/index.m3u8
广东影视(),http://61.140.113.125:808/hls/609/index.m3u8
南方购物(),http://61.140.113.125:808/hls/612/index.m3u8
岭南戏曲(),http://61.140.113.125:808/hls/614/index.m3u8
广东房产(),http://61.140.113.125:808/hls/615/index.m3u8
CGTN(),http://61.140.113.125:808/hls/632/index.m3u8
卡酷少儿(),http://61.140.113.125:808/hls/656/index.m3u8
金鹰卡通(),http://61.140.113.125:808/hls/666/index.m3u8
炫动卡通(),http://61.140.113.125:808/hls/667/index.m3u8
山东教育(),http://61.140.113.125:808/hls/668/index.m3u8
财富天下(),http://61.140.113.125:808/hls/669/index.m3u8
CGTN英语(),http://61.140.113.125:808/hls/677/index.m3u8
CGTN西班牙语(),http://61.140.113.125:808/hls/678/index.m3u8
CGTN法语(),http://61.140.113.125:808/hls/679/index.m3u8
CGTN阿拉伯语(),http://61.140.113.125:808/hls/680/index.m3u8
CGTN俄语(),http://61.140.113.125:808/hls/681/index.m3u8
游戏竞技(),http://61.140.113.125:808/hls/683/index.m3u8
靓妆(),http://61.140.113.125:808/hls/684/index.m3u8
老故事(),http://61.140.113.125:808/hls/685/index.m3u8
环球奇观(),http://61.140.113.125:808/hls/686/index.m3u8
国学频道(),http://61.140.113.125:808/hls/687/index.m3u8
兵器科技(),http://61.140.113.125:808/hls/689/index.m3u8
电视指南(),http://61.140.113.125:808/hls/690/index.m3u8
风云足球(),http://61.140.113.125:808/hls/691/index.m3u8
央视台球(),http://61.140.113.125:808/hls/692/index.m3u8
高尔夫网球(),http://61.140.113.125:808/hls/693/index.m3u8
女性时尚(),http://61.140.113.125:808/hls/694/index.m3u8
世界地理(),http://61.140.113.125:808/hls/695/index.m3u8
怀旧剧场(),http://61.140.113.125:808/hls/696/index.m3u8
风云剧场(),http://61.140.113.125:808/hls/697/index.m3u8
央视精品(),http://61.140.113.125:808/hls/698/index.m3u8
风云音乐(),http://61.140.113.125:808/hls/700/index.m3u8
早期教育(),http://61.140.113.125:808/hls/701/index.m3u8
自然传奇,http://61.140.113.125:808/hls/702/index.m3u8
江门侨乡生活,http://61.140.113.125:808/hls/703/index.m3u8
日常,http://61.140.113.125:808/hls/704/index.m3u8
电影,http://61.140.113.125:808/hls/705/index.m3u8
古装戏,http://61.140.113.125:808/hls/706/index.m3u8
连续剧1,http://61.140.113.125:808/hls/707/index.m3u8
娱乐分享,http://61.140.113.125:808/hls/708/index.m3u8
连续剧3,http://61.140.113.125:808/hls/709/index.m3u8
综艺表演,http://61.140.113.125:808/hls/710/index.m3u8
纪实人文,http://61.140.113.125:808/hls/711/index.m3u8
非洲,http://61.140.113.125:808/hls/712/index.m3u8
小黑,http://61.140.113.125:808/hls/713/index.m3u8
乒乓球赛,http://61.140.113.125:808/hls/714/index.m3u8
连续剧4,http://61.140.113.125:808/hls/715/index.m3u8
才艺表演,http://61.140.113.125:808/hls/716/index.m3u8
发现之旅,http://61.140.113.125:808/hls/717/index.m3u8
肇庆生活服务,http://61.140.113.125:808/hls/718/index.m3u8
肇庆综合,http://61.140.113.125:808/hls/719/index.m3u8
江门综合,http://61.140.113.125:808/hls/720/index.m3u8
新闻综合,http://61.140.113.125:808/hls/721/index.m3u8
文旅生活,http://61.140.113.125:808/hls/722/index.m3u8
浮云综合,http://61.140.113.125:808/hls/723/index.m3u8
南海,http://61.140.113.125:808/hls/724/index.m3u8
文化生活,http://61.140.113.125:808/hls/725/index.m3u8
广州新闻,http://61.140.113.125:808/hls/726/index.m3u8
广州影视,http://61.140.113.125:808/hls/727/index.m3u8
广州法治,http://61.140.113.125:808/hls/728/index.m3u8
广州竞赛,http://61.140.113.125:808/hls/729/index.m3u8
文物宝库,http://61.140.113.125:808/hls/737/index.m3u8
宝安频道,http://61.140.113.125:808/hls/738/index.m3u8
龙岗频道,http://61.140.113.125:808/hls/739/index.m3u8
安全第一课,http://61.140.113.125:808/hls/740/index.m3u8
众创,http://61.140.113.125:808/hls/741/index.m3u8
汕头综合,http://61.140.113.125:808/hls/742/index.m3u8
中学生,http://61.140.113.125:808/hls/747/index.m3u8
优优宝宝,http://61.140.113.125:808/hls/748/index.m3u8
生态环境,http://61.140.113.125:808/hls/749/index.m3u8
四海钓鱼,http://61.140.113.125:808/hls/750/index.m3u8
钓鱼,http://61.140.113.125:808/hls/800/index.m3u8
宜和购物,http://61.140.113.125:808/hls/801/index.m3u8
梨园频道,http://61.140.113.125:808/hls/802/index.m3u8
证券服务,http://61.140.113.125:808/hls/803/index.m3u8
中国天气,http://61.140.113.125:808/hls/804/index.m3u8
都市频道,http://61.140.113.125:808/hls/805/index.m3u8
邢台公共,http://121.27.126.103:809/hls/17/index.m3u8
邢台综合,http://121.27.126.103:809/hls/19/index.m3u8
河北经济,http://121.27.126.103:809/hls/22/index.m3u8
河北影视,http://121.27.126.103:809/hls/26/index.m3u8
河北少儿,http://121.27.126.103:809/hls/27/index.m3u8
河北公共,http://121.27.126.103:809/hls/28/index.m3u8
河北农民,http://121.27.126.103:809/hls/29/index.m3u8
风云剧场,http://121.27.126.103:809/hls/54/index.m3u8
第一剧场,http://121.27.126.103:809/hls/55/index.m3u8
金鹰卡通,http://121.27.126.103:809/hls/57/index.m3u8
卡酷少儿,http://121.27.126.103:809/hls/58/index.m3u8
纪实频道,http://121.27.126.103:809/hls/61/index.m3u8
睛彩河北,http://121.27.126.103:809/hls/72/index.m3u8
环球奇观,http://121.27.126.103:809/hls/73/index.m3u8
河北都市,http://121.27.126.103:809/hls/77/index.m3u8
早期教育,http://121.27.126.103:809/hls/39/index.m3u8
老故事,http://121.27.126.103:809/hls/40/index.m3u8
国防军事,http://121.27.126.103:809/hls/41/index.m3u8
武术世界,http://121.27.126.103:809/hls/42/index.m3u8
风云足球,http://121.27.126.103:809/hls/43/index.m3u8
风云音乐,http://121.27.126.103:809/hls/44/index.m3u8
怀旧剧场,http://121.27.126.103:809/hls/45/index.m3u8
相声小品,http://61.52.158.140:808/hls/17/index.m3u8
都市频道,http://61.52.158.140:808/hls/18/index.m3u8
民生频道,http://61.52.158.140:808/hls/19/index.m3u8
法治频道,http://61.52.158.140:808/hls/20/index.m3u8
电视剧频道,http://61.52.158.140:808/hls/21/index.m3u8
新闻频道,http://61.52.158.140:808/hls/22/index.m3u8
公共频道,http://61.52.158.140:808/hls/23/index.m3u8
新农村频道,http://61.52.158.140:808/hls/24/index.m3u8
河南国际,http://61.52.158.140:808/hls/25/index.m3u8
梨园频道,http://61.52.158.140:808/hls/26/index.m3u8
内蒙古,http://61.52.158.140:808/hls/57/index.m3u8
北京少儿,http://61.52.158.140:808/hls/60/index.m3u8
金鹰卡通,http://61.52.158.140:808/hls/61/index.m3u8
收视指南,http://61.52.158.140:808/hls/62/index.m3u8
嘉佳卡通,http://61.52.158.140:808/hls/63/index.m3u8
美国大片,http://61.52.158.140:808/hls/66/index.m3u8
军事,http://61.52.158.140:808/hls/68/index.m3u8
经典电影,http://61.52.158.140:808/hls/69/index.m3u8
谍战剧场,http://61.52.158.140:808/hls/70/index.m3u8
热播剧场,http://61.52.158.140:808/hls/71/index.m3u8
新电影频道,http://61.52.158.140:808/hls/73/index.m3u8
电视剧频道,http://61.52.158.140:808/hls/74/index.m3u8
IPTV5,http://61.52.158.140:808/hls/75/index.m3u8
邢台公共,http://121.27.126.64:809/hls/17/index.m3u8
邢台综合,http://121.27.126.64:809/hls/19/index.m3u8
河北经济,http://121.27.126.64:809/hls/22/index.m3u8
河北影视,http://121.27.126.64:809/hls/26/index.m3u8
河北少儿,http://121.27.126.64:809/hls/27/index.m3u8
河北公共,http://121.27.126.64:809/hls/28/index.m3u8
河北农民,http://121.27.126.64:809/hls/29/index.m3u8
风云剧场,http://121.27.126.64:809/hls/54/index.m3u8
第一剧场,http://121.27.126.64:809/hls/55/index.m3u8
金鹰卡通,http://121.27.126.64:809/hls/57/index.m3u8
卡酷少儿,http://121.27.126.64:809/hls/58/index.m3u8
纪实频道,http://121.27.126.64:809/hls/61/index.m3u8
睛彩河北,http://121.27.126.64:809/hls/72/index.m3u8
环球奇观,http://121.27.126.64:809/hls/73/index.m3u8
河北都市,http://121.27.126.64:809/hls/77/index.m3u8
早期教育,http://121.27.126.64:809/hls/39/index.m3u8
老故事,http://121.27.126.64:809/hls/40/index.m3u8
国防军事,http://121.27.126.64:809/hls/41/index.m3u8
武术世界,http://121.27.126.64:809/hls/42/index.m3u8
风云足球,http://121.27.126.64:809/hls/43/index.m3u8
风云音乐,http://121.27.126.64:809/hls/44/index.m3u8
怀旧剧场,http://121.27.126.64:809/hls/45/index.m3u8
邢台公共,http://121.27.126.190:809/hls/17/index.m3u8
邢台综合,http://121.27.126.190:809/hls/19/index.m3u8
河北经济,http://121.27.126.190:809/hls/22/index.m3u8
河北影视,http://121.27.126.190:809/hls/26/index.m3u8
河北少儿,http://121.27.126.190:809/hls/27/index.m3u8
河北公共,http://121.27.126.190:809/hls/28/index.m3u8
河北农民,http://121.27.126.190:809/hls/29/index.m3u8
风云剧场,http://121.27.126.190:809/hls/54/index.m3u8
第一剧场,http://121.27.126.190:809/hls/55/index.m3u8
金鹰卡通,http://121.27.126.190:809/hls/57/index.m3u8
卡酷少儿,http://121.27.126.190:809/hls/58/index.m3u8
纪实频道,http://121.27.126.190:809/hls/61/index.m3u8
睛彩河北,http://121.27.126.190:809/hls/72/index.m3u8
环球奇观,http://121.27.126.190:809/hls/73/index.m3u8
河北都市,http://121.27.126.190:809/hls/77/index.m3u8
早期教育,http://121.27.126.190:809/hls/39/index.m3u8
老故事,http://121.27.126.190:809/hls/40/index.m3u8
国防军事,http://121.27.126.190:809/hls/41/index.m3u8
武术世界,http://121.27.126.190:809/hls/42/index.m3u8
风云足球,http://121.27.126.190:809/hls/43/index.m3u8
风云音乐,http://121.27.126.190:809/hls/44/index.m3u8
怀旧剧场,http://121.27.126.190:809/hls/45/index.m3u8
CQTV影视,http://14.105.22.9:20002/rtp/235.254.198.180:7980
CQTV都市,http://14.105.22.9:20002/rtp/235.254.198.181:7980
CQTV时尚,http://14.105.22.9:20002/rtp/235.254.198.182:7980
CQTV娱乐,http://14.105.22.9:20002/rtp/235.254.198.187:7980
CQTV公共农村,http://14.105.22.9:20002/rtp/235.254.198.186:7980
CQTV少儿,http://14.105.22.9:20002/rtp/235.254.196.214:1128
CQTV科教,http://14.105.22.9:20002/rtp/235.254.196.215:1132
CQTV生活,http://14.105.22.9:20002/rtp/235.254.196.216:1136
CQTV汽摩,http://14.105.22.9:20002/rtp/235.254.196.221:1156
睛彩重庆,http://14.105.22.9:20002/rtp/235.254.196.218:1146
CQTV新闻超,http://14.105.22.9:20002/rtp/235.254.196.199:7980
CQTV手持电视,http://14.105.22.9:20002/rtp/235.254.196.219:1148
CQTV移动,http://14.105.22.9:20002/rtp/235.254.196.217:1140
家有购物,http://14.105.22.9:20002/rtp/235.254.198.150:1882
时尚购物,http://14.105.22.9:20002/rtp/235.254.196.220:1154
家家购物,http://14.105.22.9:20002/rtp/235.254.198.177:7980
环球购物,http://14.105.22.9:20002/rtp/235.254.198.176:7980
优购物,http://14.105.22.9:20002/rtp/235.254.198.178:7980
风尚购物,http://14.105.22.9:20002/rtp/235.254.198.179:7980
少儿动画,http://14.105.22.9:20002/rtp/235.254.198.116:1740
卡酷动画,http://14.105.22.9:20002/rtp/235.254.198.49:1472
金鹰卡通,http://14.105.22.9:20002/rtp/235.254.198.50:1476
嘉佳卡通,http://14.105.22.9:20002/rtp/235.254.198.110:1716
魅力时尚,http://14.105.22.9:20002/rtp/235.254.198.115:1736
纪实,http://14.105.22.9:20002/rtp/235.254.198.121:1760
IPTV3,http://14.105.22.9:20002/rtp/235.254.198.13:1328
IPTV5,http://14.105.22.9:20002/rtp/235.254.198.14:1332
IPTV6,http://14.105.22.9:20002/rtp/235.254.198.15:1336
IPTV8,http://14.105.22.9:20002/rtp/235.254.198.16:1340
CGTN,http://14.105.22.9:20002/rtp/235.254.198.127:1784
熊猫频道,http://14.105.22.9:20002/rtp/235.254.198.133:1808
收视指南,http://14.105.22.9:20002/rtp/235.254.198.112:1724
财富天下,http://14.105.22.9:20002/rtp/235.254.198.108:1708
IPTV谍战剧场,http://14.105.22.9:20002/rtp/235.254.198.117:1744
IPTV相声小品,http://14.105.22.9:20002/rtp/235.254.198.118:1748
IPTV野外,http://14.105.22.9:20002/rtp/235.254.198.119:1752
IPTV法治,http://14.105.22.9:20002/rtp/235.254.198.120:1756
热播剧场,http://14.105.22.9:20002/rtp/235.254.198.113:1728
经典电影,http://14.105.22.9:20002/rtp/235.254.198.114:1732
城市剧场,http://14.105.22.9:20002/rtp/235.254.198.74:1572
军旅剧场,http://14.105.22.9:20002/rtp/235.254.198.75:1576
古装剧场,http://14.105.22.9:20002/rtp/235.254.198.76:1580
音乐现场,http://14.105.22.9:20002/rtp/235.254.198.77:1584
地理,http://14.105.22.9:20002/rtp/235.254.198.78:1588
美妆,http://14.105.22.9:20002/rtp/235.254.198.79:1592
美人,http://14.105.22.9:20002/rtp/235.254.198.80:1596
精选,http://14.105.22.9:20002/rtp/235.254.198.81:1600
解密,http://14.105.22.9:20002/rtp/235.254.198.82:1604
军事,http://14.105.22.9:20002/rtp/235.254.198.83:1608
国学,http://14.105.22.9:20002/rtp/235.254.198.84:1612
戏曲,http://14.105.22.9:20002/rtp/235.254.198.85:1616
早教,http://14.105.22.9:20002/rtp/235.254.198.86:1620
动画,http://14.105.22.9:20002/rtp/235.254.198.87:1624
精彩导视,http://14.105.22.9:20002/rtp/235.254.196.101:1162
好学生,http://14.105.22.9:20002/rtp/235.254.198.88:1628
鉴赏,http://14.105.22.9:20002/rtp/235.254.198.89:1632
墨宝,http://14.105.22.9:20002/rtp/235.254.198.90:1636
光影,http://14.105.22.9:20002/rtp/235.254.198.91:1640
台球,http://14.105.22.9:20002/rtp/235.254.198.92:1644
爱生活,http://14.105.22.9:20002/rtp/235.254.198.93:1648
武术,http://14.105.22.9:20002/rtp/235.254.198.94:1652
高网,http://14.105.22.9:20002/rtp/235.254.198.95:1656
足球,http://14.105.22.9:20002/rtp/235.254.198.96:1660
武侠剧场,http://14.105.22.9:20002/rtp/235.254.198.97:1664
喜剧影院,http://14.105.22.9:20002/rtp/235.254.198.98:1668
动作影院,http://14.105.22.9:20002/rtp/235.254.198.99:1672
家庭影院,http://14.105.22.9:20002/rtp/235.254.198.100:1676
星影,http://14.105.22.9:20002/rtp/235.254.198.101:1680
